회사명,직무,상황,지역,작성일,총점,승진 기회 및 가능성,복지 및 급여,업무와 삶의 균형,사내문화,경영진,총평,장점,단점,바라는점
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
세아상역(주),생산/제조,"
          전직원
      ",서울,2023. 11,40%,40%,40%,40%,40%,40%,"
BEST
      ""많이 배우고 성장할 수 있는 기업 같습니다""
    ",복지가 좋고 회사위치가 역과 가깝고 주변에 식당도 많습니다,계약직과 정규직의 차이 때문에 조금 힘들 수 있는 점이 있습니다,직원들 복지와 환경에 조금 더 신경 부탁드립니다
세아상역(주),영업/제휴,"
          현직원
      ",서울,2023. 11,20%,40%,20%,20%,20%,20%,"
BEST
      ""더 이상 높은 연봉을 이유로 견디기 힘든 회사""
    ",최소한 동종 업계 내에서는 1위라는 타이틀회사의 위치,더 이상 업계 내 높은 연봉도 아니고 1위 타이틀도 빼앗겼는데도 정신 차리지 못하는 오너회사와 임직원을 대하는 수준이 어디까지 내려갈지,되도 않는 인수 합병 그만하고 그나마 가지고 있는 것들의 내실을 잘 다질 수 있도록 돌봤으면 좋겠음
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,40%,40%,40%,"
BEST
      ""높은 급여와 그보다 더 힘든 업무 강도""
    ",복지나 급여는 좋았음 다만 정규직 기준으로 했을 때고 초대졸 취급이 너무 안 좋음,경영 방식...^^ 과 회사 사람들 전부 힘듦 그냥 패션회사 다닐 때랑 비슷하게 힘들었고 업무 강도도 벤더라 높은 편,제발 회의실 여러군데 옮겨가면서 갑자기 회의 잡는 것만 안해주시면.. 지금은 어떤지 모르겠음
세아상역(주),디자인,"
          전직원
      ",서울,2023. 11,80%,60%,60%,80%,80%,60%,"
BEST
      ""팀마다 편차가 크지만 근무 시간이 길지 않은 팀으로 간다면 무난히 다니기 좋은 회사""
    ",사옥이 큰 빌딩이라 건물이 좋아서 기본 근무 환경이 좋다. 역 바로 앞이라 위치도 좋다. 식대가 어플로 지급되는 시스템이라 식대 관리가 편하다. 직원들 간에 서로 편하게 지내고 사이가 좋다.,"아르바이트로 단기간 일했어서 큰 단점은 모르겠지만,  해외 장기 출장이 잦은 것 같다. 대기업답게 공채와 일반채용 간에 처우가 많이 다른 것 같다.",조직 내 융화가 더 잘 되려면 직원 간 처우가 비슷한 수준으로 유지되어야 할 것 같습니다.
세아상역(주),영업/제휴,"
          전직원
      ",서울,2023. 11,60%,60%,80%,20%,20%,20%,"
BEST
      ""매월 들어오는 돈으로 다 해결되지는 않더라""
    ",매달 월급날이 기다려지고 많은 급여로 치료되는 금융 치료의 시간이 그렇게 길지 않다.,돈으로 모든게 해결된다는 생각이 깔려있는 사람이 있는 것 같다 받은 만큼 갈아라?라는 마인드,"글쎄요,,, 재직자들 복지에 좀 더 신경써주시면 좋겠습니다."
